"Story","Title","Result","Date","Stability","Duration (s)"
"Login","Open Login Page","SUCCESS","2022-11-04T20:17:34.9413222+07:00[Asia/Jakarta]","0.0","19.01"
"Login","Login with username and password","SUCCESS","2022-11-04T20:17:54.048853+07:00[Asia/Jakarta]","0.0","115.29"
