"Story","Title","Result","Date","Stability","Duration (s)"
"Register","Open Register Page","SUCCESS","2022-11-04T20:21:02.8507492+07:00[Asia/Jakarta]","0.0","14.51"
"Register","Register with new email","SUCCESS","2022-11-04T20:21:17.3728512+07:00[Asia/Jakarta]","0.0","23.37"
"Register","Register with username and email","SUCCESS","2022-11-04T20:21:40.7793033+07:00[Asia/Jakarta]","0.0","104.86"
